ticket_id,client_id,created_at,channel,product_module,plan,priority,status,resolution_time_hours,reopened,escalated,comment_text,true_root_cause
TCK-0001601,CLT-002499,2024-07-25T13:16:54,chat,billing_core,pro,low,resolved,7.12,True,False,"Grosse instabilité, ça coupe puis ça revient.",INFRA_INCIDENT
TCK-0011093,CLT-001425,2024-07-25T14:23:25,chat,tax_vat,starter,medium,resolved,27.92,False,False,On dirit que le taux de TVA est incorrect sur certaines factures.,VAT_CALCULATION_BUG
TCK-0016082,CLT-000972,2024-07-25T15:10:25,email,subscriptions,pro,medium,resolved,11.1,False,False,Le changement de plan n'est pas pris en compte.,SUBSCRIPTION_CONFIG_ERROR
TCK-0009129,CLT-000827,2024-07-25T15:20:15,email,billing_core,starter,medium,resolved,23.94,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0010370,CLT-002433,2024-07-25T15:40:30,web,auth_access,pro,low,resolved,10.15,False,False,"J'ai un message d'erreur à la connexion, je suis bloqué.",LOGIN_ISSUE
TCK-0004592,CLT-002427,2024-07-25T16:07:52,web,billing_core,starter,medium,resolved,19.86,False,False,On voit des doublons de factures dans l'historique.,DUPLICATE_INVOICE
TCK-0012210,CLT-002373,2024-07-25T16:26:15,web,subscriptions,pro,low,resolved,3.48,False,False,"On atteint une limite, je ne comprends pas laquelle.",PLAN_LIMIT_CONFUSION
TCK-0016665,CLT-001642,2024-07-25T16:32:02,web,billing_core,pro,medium,resolved,18.98,False,False,"Problème sur l'application mobile, ça freeze.",MOBILE_APP_ISSUE
TCK-0009035,CLT-002269,2024-07-25T20:28:51,email,tax_vat,pro,medium,open,28.38,False,False,"Le total TTC est bizarre, on dirait un souci de taxes.",VAT_CALCULATION_BUG
TCK-0003984,CLT-000574,2024-07-25T20:52:30,web,billing_core,starter,medium,resolved,10.26,False,False,"Problème sur l'application mobile, ça freeze.",MOBILE_APP_ISSUE
TCK-0014684,CLT-002193,2024-07-25T20:57:19,email,billing_core,starter,low,resolved,11.05,False,False,"Sur mobile, l'app plante au démarrage.",MOBILE_APP_ISSUE
TCK-0015426,CLT-000907,2024-07-25T21:06:08,email,billing_core,starter,low,open,6.51,False,False,La clôture tourne en boucle et ne se termine pas.,MONTH_END_CLOSING_ISSUE
TCK-0011029,CLT-000353,2024-07-25T21:16:16,web,billing_core,starter,medium,resolved,21.61,False,False,Je ne trouve pas la facture du mois dernier dans l'outil.,MISSING_INVOICE
TCK-0011790,CLT-001286,2024-07-25T22:00:04,chat,billing_core,pro,medium,open,32.87,False,False,"On a des erreurs 500, l'outil ne répond plus.",INFRA_INCIDENT
TCK-0011861,CLT-001477,2024-07-25T22:03:45,email,auth_access,starter,medium,resolved,15.55,False,False,Je ne reçois pas l'email de réinitialisation.,PASSWORD_RESET_ISSUE
TCK-0008726,CLT-000559,2024-07-25T22:25:57,chat,billing_core,starter,low,resolved,4.97,False,False,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0016862,CLT-002351,2024-07-25T22:47:57,email,billing_core,pro,low,open,12.22,False,False,"Le service est indisponible, on a des erreurs partout.",INFRA_INCIDENT
TCK-0013247,CLT-001626,2024-07-25T22:59:43,chat,billing_core,starter,medium,resolved,66.89,True,False,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0014541,CLT-002017,2024-07-25T23:07:21,email,billing_core,starter,high,resolved,47.09,False,False,On voit des doublons de factures dans l'historique.,DUPLICATE_INVOICE
TCK-0002400,CLT-002047,2024-07-25T23:31:09,web,billing_core,starter,low,resolved,6.21,False,False,"Les alertes ne partent plus, rien dans la boîte mail.",NOTIFICATIONS_NOT_SENT
TCK-0000330,CLT-001826,2024-07-25T23:32:11,chat,billing_core,starter,medium,resolved,24.64,False,False,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0011336,CLT-001427,2024-07-25T23:51:30,web,billing_core,starter,medium,resolved,11.06,False,False,"La même facture apparaît deux fois, merci de corriger.",DUPLICATE_INVOICE
TCK-0011967,CLT-000354,2024-07-26T00:20:01,chat,reporting,pro,medium,resolved,18.71,False,False,Des colonnes manquent dans l'export CSV.,CSV_EXPORT_ISSUE
TCK-0013685,CLT-000166,2024-07-26T00:33:56,email,billing_core,pro,low,resolved,8.5,False,False,"La facture n'est pas encore générée, c'est bloqué ?",INVOICE_GENERATION_DELAY
TCK-0004524,CLT-002436,2024-07-26T01:20:01,chat,billing_core,starter,medium,resolved,50.8,False,False,Les remises ne semblent plus s'appliquer sur nos factures.,DISCOUNT_RULES_ISSUE
TCK-0001823,CLT-001794,2024-07-26T02:07:51,chat,billing_core,starter,medium,open,16.09,False,False,"J'ai deux factures pour la même période, c'est normal ?",DUPLICATE_INVOICE
TCK-0009225,CLT-000910,2024-07-26T02:57:44,email,auth_access,pro,high,resolved,18.95,False,False,"Impossible d'attribuer le bon rôle, ça ne s'applique pas.",PERMISSIONS_ROLE_ISSUE
TCK-0018086,CLT-000419,2024-07-26T03:17:14,chat,tax_vat,starter,medium,resolved,26.0,False,False,La TVA sur la facture ne correspond pas au taux paramétré.,VAT_CALCULATION_BUG
TCK-0000150,CLT-001151,2024-07-26T03:25:00,email,integrations,starter,medium,resolved,33.41,False,False,"On a des écarts, l'intégration QuickBooks ne synchronise plus.",INTEGRATION_SYNC_BROKEN
TCK-0006223,CLT-001878,2024-07-26T04:22:55,chat,billing_core,pro,medium,resolved,17.23,False,True,"La facture affiche un motant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0012855,CLT-001188,2024-07-26T04:39:16,chat,billing_core,starter,high,resolved,22.3,False,False,On voit des doublons de factures dans l'historique.,DUPLICATE_INVOICE
TCK-0009170,CLT-000336,2024-07-26T05:36:34,email,billing_core,starter,low,resolved,9.26,False,False,"Performances dégradées, impossible de travailler normalement.",APP_SLOWNESS
TCK-0018120,CLT-002414,2024-07-26T05:40:14,chat,billing_core,starter,medium,resolved,4.0,False,False,La génération de facture est très lente aujourd'hui.,INVOICE_GENERATION_DELAY
TCK-0008738,CLT-002382,2024-07-26T06:28:20,web,billing_core,pro,low,resolved,5.32,False,False,"Il manque une facture, pouvez-vous la régénérer ?",MISSING_INVOICE
TCK-0004620,CLT-002460,2024-07-26T07:11:39,email,billing_core,pro,low,resolved,9.11,True,False,La clôture mensuelle échoue avec un message d'erreur.,MONTH_END_CLOSING_ISSUE
TCK-0014141,CLT-001061,2024-07-26T07:21:02,web,billing_core,starter,medium,open,16.68,False,False,Les notifications ne sont pas envoyées aux utilisateurs.,NOTIFICATIONS_NOT_SENT
TCK-0003537,CLT-001410,2024-07-26T07:28:30,chat,billing_core,starter,high,resolved,56.17,False,False,"Les alertes ne partent plus, rien dans la boîte mail.",NOTIFICATIONS_NOT_SENT
TCK-0001624,CLT-002435,2024-07-26T07:44:02,email,billing_core,starter,high,resolved,28.64,False,False,Les remises ne semblent plus s'appliquer sur nos factures.,DISCOUNT_RULES_ISSUE
TCK-0013002,CLT-002125,2024-07-26T07:46:34,email,auth_access,pro,medium,resolved,23.43,False,False,"Un utilisateur ne voit pas les factures, problème de permissions.",PERMISSIONS_ROLE_ISSUE
TCK-0005347,CLT-000162,2024-07-26T08:10:18,chat,billing_core,starter,medium,resolved,15.69,False,False,Les remises ne semblent plus s'appliquer sur nos factures.,DISCOUNT_RULES_ISSUE
TCK-0008691,CLT-001289,2024-07-26T08:34:26,chat,tax_vat,enterprise,urgent,resolved,148.7,False,True,La TVA sur la facture ne correspond pas au taux paramétré.,VAT_CALCULATION_BUG
TCK-0012730,CLT-001500,2024-07-26T09:05:32,web,reporting,pro,medium,resolved,22.07,False,True,L'export CSV est incomplet ou corrompu.,CSV_EXPORT_ISSUE
TCK-0008808,CLT-001157,2024-07-26T09:46:17,email,billing_core,starter,high,resolved,39.41,False,False,Le total facturé est incorrect par raport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0010893,CLT-000874,2024-07-26T10:00:19,email,billing_core,pro,medium,open,17.73,False,False,"Il manque une facture, pouvez-vous la régénérer ?",MISSING_INVOICE
TCK-0011172,CLT-001112,2024-07-26T10:19:49,email,subscriptions,starter,medium,resolved,21.28,False,False,"L'abonnement semble mal paramétré, ça facture mal.",SUBSCRIPTION_CONFIG_ERROR
TCK-0007069,CLT-000355,2024-07-26T10:34:53,email,billing_core,starter,medium,open,40.17,False,False,"La mêe facture apparaît deux fois, merci de corriger.",DUPLICATE_INVOICE
TCK-0001850,CLT-000271,2024-07-26T10:37:30,chat,billing_core,enterprise,high,resolved,49.52,False,True,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0009739,CLT-000377,2024-07-26T10:49:46,chat,subscriptions,pro,medium,resolved,28.56,False,False,"Après la mise en routee, on a des erreurs de configuration.",ONBOARDING_SETUP_ERROR
TCK-0011756,CLT-001783,2024-07-26T11:01:20,web,billing_core,starter,high,resolved,74.19,False,False,Les notifications ne sont pas envoyées aux utilisateurs.,NOTIFICATIONS_NOT_SENT
TCK-0000073,CLT-001026,2024-07-26T11:24:15,email,billing_core,starter,medium,resolved,17.68,False,False,"On attend la facture depuis ce matin, toujours rien.",INVOICE_GENERATION_DELAY
TCK-0008100,CLT-002169,2024-07-26T12:36:53,chat,billing_core,starter,medium,resolved,19.56,False,False,La réduction négociée n'est pas prise en compte.,DISCOUNT_RULES_ISSUE
TCK-0004799,CLT-001102,2024-07-26T12:57:45,chat,subscriptions,starter,high,resolved,14.35,False,False,Le changement de plan n'est pas pris en compte.,SUBSCRIPTION_CONFIG_ERROR
TCK-0012345,CLT-000382,2024-07-26T13:06:04,email,billing_core,pro,high,resolved,25.25,False,False,"Il y a un écart sur la facturation ce mois-ci, pouvez-vous vérifier ?",BILLING_AMOUNT_INCORRECT
TCK-0011679,CLT-002063,2024-07-26T13:52:50,email,billing_core,pro,medium,resolved,10.36,False,False,"La facture de septembre manque, je ne peux pas la télécharger.",MISSING_INVOICE
TCK-0001390,CLT-000362,2024-07-26T14:53:20,web,billing_core,starter,medium,resolved,12.35,False,False,"La même facture apparaît deux fois, merci de corriger.",DUPLICATE_INVOICE
TCK-0004658,CLT-000247,2024-07-26T15:22:26,email,billing_core,starter,medium,resolved,11.24,False,False,"Sur iOS/Android, certaines pages ne s'affichent pas.",MOBILE_APP_ISSUE
TCK-0018184,CLT-000892,2024-07-26T17:12:31,chat,subscriptions,starter,medium,resolved,13.71,False,False,Je ne comprends pas comment activer cette fonctionnalité.,FEATURE_MISUNDERSTANDING
TCK-0013248,CLT-000026,2024-07-26T17:28:24,chat,billing_core,starter,low,resolved,5.51,False,False,Les notifications ne sont pas envoyées aux utilisateurs.,NOTIFICATIONS_NOT_SENT
TCK-0003996,CLT-000989,2024-07-26T17:29:12,email,billing_core,starter,low,resolved,6.09,False,False,"J'ai deux factures pour la même période, c'est normal ?",DUPLICATE_INVOICE
TCK-0014320,CLT-001741,2024-07-26T18:12:06,chat,billing_core,starter,high,resolved,80.06,False,False,Je ne reçois plus les notifications par email.,NOTIFICATIONS_NOT_SENT
TCK-0011913,CLT-001462,2024-07-26T18:26:02,email,billing_core,starter,medium,resolved,26.92,False,False,Impossible de finaliser la clôture de fin de mois.,MONTH_END_CLOSING_ISSUE
TCK-0011864,CLT-001576,2024-07-26T18:43:16,web,billing_core,enterprise,low,resolved,13.6,False,False,"Sur iOS/Android, certaines pages ne s'affichent pas.",MOBILE_APP_ISSUE
TCK-0000328,CLT-002064,2024-07-26T18:55:30,email,tax_vat,starter,high,resolved,95.08,False,True,"Le montant TTC ne colle pas, la TVA seemble mal appliquée.",VAT_CALCULATION_BUG
TCK-0006937,CLT-001620,2024-07-26T18:57:52,web,billing_core,pro,low,resolved,12.37,False,False,Les remises ne semblent plus s'appliquer sur nos factures.,DISCOUNT_RULES_ISSUE
TCK-0014313,CLT-001649,2024-07-26T19:01:07,web,auth_access,pro,medium,resolved,10.47,True,False,"J'ai un message d'erreur à la connexion, je suis bloqué.",LOGIN_ISSUE
TCK-0003651,CLT-000340,2024-07-26T19:40:28,web,billing_core,starter,medium,resolved,28.7,False,False,"Grosse instabilité, ça coupe puis ça revient.",INFRA_INCIDENT
TCK-0006430,CLT-002092,2024-07-26T19:46:24,email,tax_vat,starter,low,resolved,7.6,False,False,On dirait que le taux de TVA est incorrect sur certaines factures.,VAT_CALCULATION_BUG
TCK-0006028,CLT-000541,2024-07-26T19:53:09,chat,billing_core,pro,high,resolved,18.83,False,False,La réduction négociée n'est pas prise en compte.,DISCOUNT_RULES_ISSUE
TCK-0009082,CLT-000347,2024-07-26T19:55:15,email,tax_vat,pro,medium,resolved,64.28,False,False,"Le total TTC est bizarre, on dirait un souci de taxes.",VAT_CALCULATION_BUG
TCK-0009220,CLT-001365,2024-07-26T20:15:12,chat,billing_core,starter,low,open,4.88,False,False,"La même facture apparaît deux fois, merci de corrigeer.",DUPLICATE_INVOICE
TCK-0017891,CLT-002286,2024-07-26T20:58:05,email,billing_core,enterprise,medium,resolved,5.98,False,False,La réduction négociée n'est pas prise en compte.,DISCOUNT_RULES_ISSUE
TCK-0017658,CLT-002418,2024-07-26T21:47:30,web,billing_core,starter,medium,resolved,29.78,False,False,"Il y a un écart sur la facturation ce mois-ci, pouvez-vous vérifier ?",BILLING_AMOUNT_INCORRECT
TCK-0003443,CLT-001606,2024-07-26T22:06:41,chat,billing_core,pro,low,resolved,6.44,False,False,La génération de facture est très lente aujourd'hui.,INVOICE_GENERATION_DELAY
TCK-0015499,CLT-001404,2024-07-26T23:34:28,web,billing_core,enterprise,medium,resolved,31.25,False,False,"La facture de mai manque, je ne peux pas la télécharger.",MISSING_INVOICE
TCK-0012687,CLT-000918,2024-07-27T00:52:57,email,reporting,starter,low,resolved,2.81,False,False,Le reporting ne correspond pas à nos exports.,REPORT_DATA_INCORRECT
TCK-0013313,CLT-000414,2024-07-27T01:46:18,email,billing_core,enterprise,urgent,resolved,99.45,False,False,Je ne trouve pas la facture du mois dernier dans l'outil.,MISSING_INVOICE
TCK-0001625,CLT-000885,2024-07-27T01:51:53,email,subscriptions,pro,urgent,resolved,183.7,False,False,Je n'arrive pas à trouver la fonctionnalité dans l'interface.,FEATURE_MISUNDERSTANDING
TCK-0017991,CLT-001427,2024-07-27T02:00:00,email,billing_core,starter,low,resolved,9.61,False,False,La réduction négociée n'est pas prise en compte.,DISCOUNT_RULES_ISSUE
TCK-0016872,CLT-001567,2024-07-27T02:59:36,email,billing_core,pro,medium,resolved,12.84,False,False,La réducction négociée n'est pas prise en compte.,DISCOUNT_RULES_ISSUE
TCK-0010820,CLT-001660,2024-07-27T03:13:47,chat,billing_core,pro,medium,resolved,42.23,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0001819,CLT-000834,2024-07-27T03:44:15,email,billing_core,pro,high,resolved,35.99,False,False,La promotion/remise ne s'applique pas comme avant.,DISCOUNT_RULES_ISSUE
TCK-0004063,CLT-001805,2024-07-27T04:56:50,chat,subscriptions,starter,high,resolved,24.86,False,False,Je ne comprends pas comment activer cette fonctionnalité.,FEATURE_MISUNDERSTANDING
TCK-0008911,CLT-002498,2024-07-27T05:00:18,email,billing_core,pro,medium,resolved,18.55,False,False,"Erreur lors de la clôture mensuelle, on est bloqués.",MONTH_END_CLOSING_ISSUE
TCK-0019371,CLT-001065,2024-07-27T05:25:54,web,billing_core,starter,low,resolved,10.24,False,False,La clôture tourne en boucle et ne se termine pas.,MONTH_END_CLOSING_ISSUE
TCK-0006979,CLT-001028,2024-07-27T05:27:11,email,billing_core,starter,medium,resolved,39.27,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0017913,CLT-000521,2024-07-27T05:28:17,chat,billing_core,starter,low,resolved,6.95,True,True,"Le service est indisponible, on a des erreurs partout.",INFRA_INCIDENT
TCK-0017371,CLT-001616,2024-07-27T05:40:16,web,billing_core,enterprise,high,resolved,32.21,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0014759,CLT-000716,2024-07-27T06:32:19,chat,billing_core,starter,medium,resolved,12.23,False,False,"J'ai deux factures pour la même période, c'est normal ?.",DUPLICATE_INVOICE
TCK-0002109,CLT-002288,2024-07-27T06:36:22,email,auth_access,pro,low,resolved,3.56,False,False,Impossible de changer mon mot de passe.,PASSWORD_RESET_ISSUE
TCK-0003101,CLT-002431,2024-07-27T06:50:32,chat,billing_core,starter,medium,resolved,12.64,False,False,"Il y a un écart sur la facturation ce mois-ci, pouvez-vous vérifier ?",BILLING_AMOUNT_INCORRECT
TCK-0011908,CLT-000056,2024-07-27T06:53:02,web,billing_core,pro,medium,resolved,7.29,False,False,Une facture a été générée en double pour le même client.,DUPLICATE_INVOICE
TCK-0018905,CLT-000166,2024-07-27T08:58:06,email,tax_vat,pro,medium,resolved,19.64,False,False,La TVA sur la facture ne correspond pas au taux paramétré.,VAT_CALCULATION_BUG
TCK-0013850,CLT-002051,2024-07-27T09:08:16,email,subscriptions,starter,high,resolved,70.63,False,False,"Je n'arrive pas à modifier l'abonnement, erreur.",SUBSCRIPTION_CONFIG_ERROR
TCK-0015328,CLT-001122,2024-07-27T09:57:44,email,billing_core,pro,high,resolved,18.88,False,False,Le montant de la facture ne correspond pas à ce qui était prévu.,BILLING_AMOUNT_INCORRECT
TCK-0008145,CLT-000110,2024-07-27T10:10:59,email,billing_core,starter,low,resolved,10.32,False,False,Aucune facture n'a été générée pour la dernière période.,MISSING_INVOICE
TCK-0000912,CLT-000501,2024-07-27T10:37:01,web,subscriptions,enterprise,high,resolved,44.63,False,False,"Je ne peux pas ajouter un utilisateur supplémentaire, pourquoi ?",PLAN_LIMIT_CONFUSION
TCK-0001011,CLT-000487,2024-07-27T10:52:55,email,billing_core,pro,low,resolved,11.59,False,False,Le total facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0018930,CLT-001133,2024-07-27T10:55:56,email,billing_core,pro,high,resolved,25.78,False,False,On vooit des doublons de factures dans l'historique.,DUPLICATE_INVOICE
TCK-0011272,CLT-001284,2024-07-27T11:05:35,email,subscriptions,enterprise,urgent,resolved,56.1,False,True,Je n'arrive pas à trouver la fonctionnalité dans l'interface.,FEATURE_MISUNDERSTANDING
TCK-0000083,CLT-001696,2024-07-27T12:13:50,chat,billing_core,starter,low,resolved,12.56,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0017160,CLT-000205,2024-07-27T12:38:51,email,billing_core,pro,medium,resolved,17.57,False,False,Je ne reçois plus les notifications par email.,NOTIFICATIONS_NOT_SENT
TCK-0014173,CLT-000042,2024-07-27T12:58:06,web,billing_core,enterprise,high,resolved,73.44,False,False,"La même facture apparaît deux fois, merci de corriger.",DUPLICATE_INVOICE
TCK-0016746,CLT-002253,2024-07-27T13:26:12,email,auth_access,pro,medium,resolved,12.56,False,False,"Impossible de me connecter, ça tourne en boucle.",LOGIN_ISSUE
